transaction_id,loss_flag,loss_amount,loss_type
TX_42_2486_2360,False,0,
TX_42_2487_5734,False,0,
TX_42_2488_5752,False,0,
TX_42_2489_9993,True,408886,PAYMENT_STATE_DIVERGENCE
TX_42_2490_1364,False,0,
TX_42_2491_9156,False,0,
TX_42_2492_2511,False,0,
TX_42_2495_9574,False,0,
TX_42_2496_2781,False,0,
TX_42_2498_3949,False,0,
TX_42_2500_3480,False,0,
TX_42_2501_4263,False,0,
TX_42_2503_6800,False,0,
TX_42_2504_3542,False,0,
TX_42_2505_6612,False,0,
TX_42_2506_2137,False,0,
TX_42_2507_1379,False,0,
TX_42_2509_4845,False,0,
TX_42_2510_1978,False,0,
TX_42_2511_7652,False,0,
TX_42_2512_4778,False,0,
TX_42_2514_5786,False,0,
TX_42_2515_9423,False,0,
TX_42_2516_1269,False,0,
TX_42_2517_9964,False,0,
TX_42_2518_7654,False,0,
TX_42_2519_8543,False,0,
TX_42_2520_8417,False,0,
TX_42_2522_8579,False,0,
TX_42_2523_6840,False,0,
TX_42_2524_8487,False,0,
TX_42_2525_6770,False,0,
TX_42_2526_8238,False,0,
TX_42_2527_7492,False,0,
TX_42_2528_5896,False,0,
TX_42_2529_3907,True,238249,PAYMENT_STATE_DIVERGENCE
TX_42_2530_3073,False,0,
TX_42_2532_1671,False,0,
TX_42_2533_3162,False,0,
TX_42_2534_3216,False,0,
TX_42_2535_7873,False,0,
TX_42_2536_6847,False,0,
TX_42_2537_5494,False,0,
TX_42_2539_8922,False,0,
TX_42_2540_3890,False,0,
TX_42_2541_3545,False,0,
TX_42_2542_5938,False,0,
TX_42_2543_5600,False,0,
TX_42_2544_6265,False,0,
TX_42_2545_2286,False,0,
TX_42_2546_4115,False,0,
TX_42_2550_5105,False,0,
TX_42_2551_8157,False,0,
TX_42_2553_9735,True,405945,PAYMENT_STATE_DIVERGENCE
TX_42_2554_2978,False,0,
TX_42_2555_8297,False,0,
TX_42_2556_1302,False,0,
TX_42_2560_8937,False,0,
TX_42_2561_7748,False,0,
TX_42_2562_6171,False,0,
TX_42_2563_9886,False,0,
TX_42_2564_6092,False,0,
TX_42_2565_3697,False,0,
TX_42_2566_7090,False,0,
TX_42_2567_4177,False,0,
TX_42_2568_3584,False,0,
TX_42_2569_1369,False,0,
TX_42_2570_3115,False,0,
TX_42_2571_5105,False,0,
TX_42_2572_3398,False,0,
TX_42_2573_6392,False,0,
TX_42_2574_9988,False,0,
TX_42_2576_7395,False,0,
TX_42_2577_7315,False,0,
TX_42_2580_6746,False,0,
TX_42_2581_5385,False,0,
TX_42_2582_3043,False,0,
TX_42_2583_1157,False,0,
TX_42_2584_3385,False,0,
TX_42_2585_3600,False,0,
TX_42_2586_4904,False,0,
TX_42_2588_6390,False,0,
TX_42_2590_2972,False,0,
TX_42_2592_1886,False,0,
TX_42_2593_3794,False,0,
TX_42_2594_1957,False,0,
TX_42_2595_3305,True,159225,PAYMENT_STATE_DIVERGENCE
TX_42_2596_2542,False,0,
TX_42_2597_4201,False,0,
TX_42_2598_2200,False,0,
TX_42_2599_1969,False,0,
TX_42_2600_2488,False,0,
TX_42_2602_5127,False,0,
TX_42_2603_3940,False,0,
TX_42_2604_6992,False,0,
TX_42_2605_4184,True,420524,PAYMENT_STATE_DIVERGENCE
TX_42_2606_1970,False,0,
TX_42_2607_3576,False,0,
TX_42_2608_8881,False,0,
TX_42_2609_9227,False,0,
TX_42_2610_2531,False,0,
TX_42_2611_9572,False,0,
TX_42_2612_1342,False,0,
TX_42_2613_4103,False,0,
TX_42_2614_1640,False,0,
TX_42_2615_6933,False,0,
TX_42_2616_2925,False,0,
TX_42_2617_9514,False,0,
TX_42_2618_8008,False,0,
TX_42_2620_3899,True,367172,CHARGEBACK
TX_42_2622_3751,False,0,
TX_42_2624_5373,False,0,
TX_42_2625_7991,False,0,
TX_42_2626_2920,False,0,
TX_42_2627_3314,False,0,
TX_42_2628_7023,False,0,
TX_42_2629_2527,False,0,
TX_42_2630_9417,False,0,
TX_42_2632_8645,False,0,
TX_42_2633_9452,False,0,
TX_42_2635_3058,False,0,
TX_42_2636_7872,False,0,
TX_42_2637_1926,False,0,
TX_42_2638_7818,False,0,
TX_42_2639_6765,False,0,
TX_42_2640_4116,False,0,
TX_42_2641_4096,False,0,
TX_42_2642_4774,False,0,
TX_42_2643_5107,False,0,
TX_42_2646_2557,False,0,
TX_42_2647_2751,False,0,
TX_42_2648_9419,False,0,
TX_42_2649_7737,False,0,
TX_42_2650_6045,False,0,
TX_42_2651_6927,False,0,
TX_42_2652_3971,False,0,
TX_42_2653_4277,False,0,
TX_42_2654_6770,False,0,
TX_42_2656_8851,False,0,
TX_42_2657_6035,False,0,
TX_42_2658_1649,False,0,
TX_42_2659_5177,False,0,
TX_42_2660_2350,False,0,
TX_42_2661_6493,False,0,
TX_42_2662_6411,False,0,
TX_42_2663_3154,False,0,
TX_42_2664_8892,False,0,
TX_42_2665_9882,False,0,
TX_42_2669_7335,False,0,
TX_42_2672_3258,False,0,
TX_42_2673_5653,False,0,
TX_42_2675_5245,False,0,
TX_42_2676_9027,False,0,
TX_42_2677_8101,False,0,
TX_42_2678_6913,False,0,
TX_42_2679_4516,False,0,
TX_42_2680_4982,False,0,
TX_42_2681_1786,False,0,
TX_42_2683_8622,False,0,
TX_42_2684_1584,False,0,
TX_42_2685_6750,False,0,
TX_42_2686_2148,False,0,
TX_42_2687_6132,False,0,
TX_42_2688_7183,False,0,
TX_42_2689_6452,False,0,
TX_42_2690_5708,False,0,
TX_42_2691_5832,False,0,
TX_42_2692_9236,False,0,
TX_42_2694_2578,False,0,
TX_42_2695_6739,False,0,
TX_42_2696_3068,False,0,
TX_42_2697_2154,False,0,
TX_42_2698_3672,False,0,
TX_42_2699_8398,False,0,
TX_42_2700_7435,False,0,
TX_42_2701_2400,False,0,
TX_42_2702_5904,True,102830,PAYMENT_STATE_DIVERGENCE
TX_42_2703_5843,False,0,
TX_42_2704_4237,False,0,
TX_42_2705_7839,False,0,
TX_42_2706_6574,False,0,
TX_42_2707_8774,False,0,
TX_42_2709_1850,False,0,
TX_42_2710_8462,False,0,
TX_42_2711_4562,False,0,
TX_42_2712_8654,False,0,
TX_42_2713_7912,True,476896,REFUND_ERROR
TX_42_2714_8201,False,0,
TX_42_2715_1321,False,0,
TX_42_2716_6238,False,0,
TX_42_2718_3963,False,0,
TX_42_2719_8381,False,0,
TX_42_2720_2718,False,0,
TX_42_2721_3662,False,0,
TX_42_2723_9908,False,0,
TX_42_2724_7298,False,0,
TX_42_2725_7429,False,0,
TX_42_2726_8297,False,0,
TX_42_2727_2820,False,0,
TX_42_2728_7163,False,0,
TX_42_2729_3023,False,0,
TX_42_2731_3807,False,0,
TX_42_2732_1197,False,0,
TX_42_2733_8627,False,0,
TX_42_2734_8181,False,0,
TX_42_2735_1915,False,0,
TX_42_2736_9914,False,0,
TX_42_2737_6586,False,0,
TX_42_2738_7728,False,0,
TX_42_2739_3901,False,0,
TX_42_2740_7158,False,0,
TX_42_2741_1641,False,0,
TX_42_2743_6484,False,0,
TX_42_2745_7780,False,0,
TX_42_2746_7945,False,0,
TX_42_2747_1697,False,0,
TX_42_2748_8505,False,0,
TX_42_2749_3012,False,0,
TX_42_2751_8753,False,0,
TX_42_2752_3661,False,0,
TX_42_2754_9363,False,0,
TX_42_2756_7596,False,0,
TX_42_2757_3111,False,0,
TX_42_2758_9935,False,0,
TX_42_2759_4220,False,0,
TX_42_2760_1717,False,0,
TX_42_2761_1560,False,0,
TX_42_2762_8379,False,0,
TX_42_2763_5550,False,0,
TX_42_2764_1819,False,0,
TX_42_2765_1586,False,0,
TX_42_2768_5438,False,0,
TX_42_2769_4329,False,0,
TX_42_2771_5830,False,0,
TX_42_2772_2532,False,0,
TX_42_2773_9902,False,0,
TX_42_2774_5187,False,0,
TX_42_2775_6755,False,0,
TX_42_2776_6191,False,0,
TX_42_2777_3969,False,0,
TX_42_2778_9929,False,0,
TX_42_2779_5307,False,0,
TX_42_2780_8687,False,0,
TX_42_2781_3723,False,0,
TX_42_2782_3240,True,217184,CHARGEBACK
TX_42_2783_2259,False,0,
TX_42_2784_3269,False,0,
TX_42_2785_4409,False,0,
TX_42_2786_7276,False,0,
TX_42_2787_6874,False,0,
TX_42_2789_9996,False,0,
TX_42_2790_7231,False,0,
TX_42_2792_6715,False,0,
TX_42_2793_7147,False,0,
TX_42_2795_7992,False,0,
TX_42_2798_7701,False,0,
TX_42_2799_9874,False,0,
TX_42_2800_1826,False,0,
TX_42_2801_6401,False,0,
TX_42_2802_9810,False,0,
TX_42_2804_7616,False,0,
TX_42_2805_5680,False,0,
TX_42_2806_3748,False,0,
TX_42_2807_8009,False,0,
TX_42_2808_5858,False,0,
TX_42_2809_8898,False,0,
TX_42_2811_9811,False,0,
TX_42_2813_4903,False,0,
TX_42_2814_7390,False,0,
TX_42_2815_4538,False,0,
TX_42_2816_1557,False,0,
TX_42_2817_4939,False,0,
TX_42_2818_8021,False,0,
TX_42_2819_5532,False,0,
TX_42_2820_8963,False,0,
TX_42_2821_7677,False,0,
TX_42_2822_5261,False,0,
TX_42_2824_7674,False,0,
TX_42_2825_2747,False,0,
TX_42_2826_2211,False,0,
TX_42_2827_2791,False,0,
TX_42_2828_1343,False,0,
TX_42_2829_1677,False,0,
TX_42_2831_5534,False,0,
TX_42_2833_1049,False,0,
TX_42_2834_4510,False,0,
TX_42_2835_9038,False,0,
TX_42_2836_3966,False,0,
TX_42_2837_7470,False,0,
TX_42_2838_3530,False,0,
TX_42_2839_9682,False,0,
TX_42_2841_7883,False,0,
TX_42_2842_6469,False,0,
TX_42_2843_6355,False,0,
TX_42_2846_8773,False,0,
TX_42_2847_3675,False,0,
TX_42_2848_8077,False,0,
TX_42_2850_6147,False,0,
TX_42_2851_3593,False,0,
TX_42_2852_2636,False,0,
TX_42_2853_8147,False,0,
TX_42_2854_5179,False,0,
TX_42_2855_6476,False,0,
TX_42_2856_9587,False,0,
TX_42_2857_2242,False,0,
TX_42_2858_1028,False,0,
TX_42_2859_8197,False,0,
TX_42_2860_1312,False,0,
TX_42_2861_3435,False,0,
TX_42_2862_9581,False,0,
TX_42_2863_3984,False,0,
TX_42_2864_7797,False,0,
TX_42_2865_5582,False,0,
TX_42_2866_2644,False,0,
TX_42_2868_7441,False,0,
TX_42_2869_3254,False,0,
TX_42_2870_5094,False,0,
TX_42_2871_6634,False,0,
TX_42_2872_9520,False,0,
TX_42_2873_6369,False,0,
TX_42_2874_1108,False,0,
TX_42_2875_1680,False,0,
TX_42_2876_2992,False,0,
TX_42_2878_1434,False,0,
TX_42_2879_1875,False,0,
TX_42_2881_6195,False,0,
TX_42_2882_2302,False,0,
TX_42_2884_2383,False,0,
TX_42_2885_4788,False,0,
TX_42_2886_2806,False,0,
TX_42_2887_4961,False,0,
TX_42_2888_3254,False,0,
TX_42_2890_8243,False,0,
TX_42_2892_2347,False,0,
TX_42_2893_4518,False,0,
TX_42_2895_9023,False,0,
TX_42_2898_1930,False,0,
TX_42_2899_6453,False,0,
TX_42_2900_3663,False,0,
TX_42_2901_5716,False,0,
TX_42_2902_6914,False,0,
TX_42_2904_9735,False,0,
TX_42_2905_5333,False,0,
TX_42_2906_1472,False,0,
TX_42_2907_1184,False,0,
TX_42_2908_7001,False,0,
TX_42_2909_6121,False,0,
TX_42_2910_6571,False,0,
TX_42_2911_3554,False,0,
TX_42_2912_3154,False,0,
TX_42_2913_9312,False,0,
TX_42_2915_7383,False,0,
TX_42_2917_6561,False,0,
TX_42_2918_6536,False,0,
TX_42_2920_5214,False,0,
TX_42_2921_7493,False,0,
TX_42_2922_8173,False,0,
TX_42_2924_8703,False,0,
TX_42_2925_7572,True,216508,CHARGEBACK
TX_42_2926_7100,False,0,
TX_42_2927_4203,False,0,
TX_42_2928_5472,False,0,
TX_42_2931_9624,False,0,
TX_42_2932_3082,False,0,
TX_42_2933_7212,False,0,
TX_42_2935_1463,False,0,
TX_42_2937_5384,False,0,
TX_42_2939_3239,False,0,
TX_42_2941_9829,False,0,
TX_42_2942_5144,False,0,
TX_42_2944_7057,False,0,
TX_42_2945_5172,False,0,
TX_42_2946_5454,False,0,
TX_42_2948_4629,False,0,
TX_42_2949_6783,False,0,
TX_42_2952_5677,False,0,
TX_42_2953_6737,False,0,
TX_42_2954_2719,False,0,
TX_42_2955_4732,False,0,
TX_42_2959_2068,False,0,
TX_42_2960_2170,False,0,
TX_42_2961_6864,False,0,
TX_42_2962_9612,False,0,
TX_42_2965_2121,False,0,
TX_42_2966_3842,False,0,
TX_42_2967_5417,False,0,
TX_42_2969_4609,False,0,
TX_42_2970_2788,False,0,
TX_42_2971_8210,False,0,
TX_42_2972_6787,True,421248,PAYMENT_STATE_DIVERGENCE
TX_42_2973_8394,False,0,
TX_42_2974_8972,False,0,
TX_42_2975_6741,False,0,
TX_42_2977_1717,False,0,
TX_42_2978_4490,False,0,
TX_42_2979_3375,False,0,
TX_42_2980_3466,False,0,
TX_42_2981_1596,False,0,
TX_42_2982_1876,False,0,
TX_42_2983_4071,False,0,
TX_42_2984_6675,False,0,
TX_42_2985_8497,False,0,
TX_42_2986_7047,False,0,
TX_42_2987_5921,False,0,
TX_42_2988_7283,False,0,
TX_42_2989_5503,False,0,
TX_42_2990_6937,False,0,
TX_42_2991_3847,False,0,
TX_42_2992_4360,False,0,
TX_42_2993_5350,True,414273,PAYMENT_STATE_DIVERGENCE
TX_42_2994_1197,False,0,
TX_42_2995_8079,True,448341,REFUND_ERROR
TX_42_2997_5943,False,0,
TX_42_3000_3405,False,0,
TX_42_3002_6677,False,0,
TX_42_3003_1653,False,0,
TX_42_3005_3527,False,0,
TX_42_3006_6303,False,0,
TX_42_3009_5229,False,0,
TX_42_3010_9859,False,0,
TX_42_3011_6344,False,0,
TX_42_3012_2586,False,0,
TX_42_3013_4971,False,0,
TX_42_3014_3617,False,0,
TX_42_3015_8833,False,0,
TX_42_3016_1624,False,0,
TX_42_3017_6918,False,0,
TX_42_3018_9178,False,0,
TX_42_3021_6759,False,0,
TX_42_3024_8886,False,0,
TX_42_3026_5966,False,0,
TX_42_3027_5612,False,0,
TX_42_3028_4000,False,0,
TX_42_3029_5183,False,0,
TX_42_3030_4327,False,0,
TX_42_3031_2560,False,0,
TX_42_3032_7362,False,0,
TX_42_3033_3027,False,0,
TX_42_3034_5825,False,0,
TX_42_3035_9085,False,0,
TX_42_3036_8450,False,0,
TX_42_3037_7179,False,0,
TX_42_3038_5377,False,0,
TX_42_3039_2928,False,0,
TX_42_3040_5617,False,0,
TX_42_3041_8327,True,177699,PAYMENT_STATE_DIVERGENCE
TX_42_3042_8808,False,0,
TX_42_3043_3297,False,0,
TX_42_3044_7326,False,0,
TX_42_3045_3775,False,0,
TX_42_3046_8177,False,0,
TX_42_3047_1815,False,0,
TX_42_3048_9323,False,0,
TX_42_3049_8506,False,0,
TX_42_3052_1877,False,0,
TX_42_3054_9191,False,0,
TX_42_3055_2363,False,0,
TX_42_3056_9422,False,0,
TX_42_3057_6171,False,0,
TX_42_3060_2127,False,0,
TX_42_3061_9391,False,0,
TX_42_3062_1848,False,0,
TX_42_3063_9637,False,0,
TX_42_3064_7948,False,0,
TX_42_3065_7315,False,0,
TX_42_3066_2643,False,0,
TX_42_3067_3659,True,539538,REFUND_ERROR
TX_42_3068_4310,False,0,
TX_42_3069_7582,False,0,
TX_42_3071_2010,False,0,
TX_42_3072_5469,False,0,
TX_42_3073_8105,False,0,
TX_42_3074_7263,False,0,
TX_42_3075_1167,False,0,
TX_42_3076_1178,False,0,
TX_42_3077_8373,False,0,
TX_42_3078_3394,False,0,
TX_42_3079_1241,False,0,
TX_42_3080_2441,False,0,
TX_42_3081_9219,False,0,
TX_42_3082_9530,False,0,
TX_42_3083_3933,False,0,
TX_42_3084_6259,False,0,
TX_42_3085_7357,False,0,
TX_42_3086_5537,False,0,
TX_42_3088_4522,False,0,
TX_42_3089_3015,False,0,
TX_42_3090_4247,False,0,
TX_42_3091_5379,False,0,
TX_42_3092_3356,False,0,
TX_42_3093_9243,False,0,
TX_42_3094_6813,False,0,
TX_42_3095_3572,False,0,
TX_42_3096_1375,True,125326,REFUND_ERROR
TX_42_3097_4472,False,0,
TX_42_3098_2998,False,0,
TX_42_3100_8914,False,0,
TX_42_3101_9577,False,0,
TX_42_3102_4671,False,0,
TX_42_3103_2527,False,0,
TX_42_3104_6780,False,0,
TX_42_3105_3277,False,0,
TX_42_3106_6262,False,0,
TX_42_3107_8164,False,0,
TX_42_3108_3871,False,0,
TX_42_3109_6476,False,0,
TX_42_3110_9331,False,0,
TX_42_3113_3334,False,0,
TX_42_3114_6363,False,0,
TX_42_3115_5089,False,0,
TX_42_3116_6559,False,0,
TX_42_3118_1180,False,0,
TX_42_3119_4293,False,0,
TX_42_3120_2850,False,0,
TX_42_3121_6785,False,0,
TX_42_3122_5271,False,0,
TX_42_3123_3640,False,0,
TX_42_3126_7788,False,0,
TX_42_3127_3977,False,0,
TX_42_3129_6854,False,0,
TX_42_3130_6319,False,0,
TX_42_3131_7233,False,0,
TX_42_3132_5668,False,0,
TX_42_3133_8378,False,0,
TX_42_3134_4371,False,0,
TX_42_3135_9336,False,0,
TX_42_3136_7127,False,0,
TX_42_3137_2007,False,0,
TX_42_3138_3257,False,0,
TX_42_3139_1210,False,0,
TX_42_3140_2393,False,0,
TX_42_3141_5312,False,0,
TX_42_3142_8059,False,0,
TX_42_3144_7666,False,0,
TX_42_3145_5426,False,0,
TX_42_3146_5577,False,0,
TX_42_3147_9671,True,202602,CHARGEBACK
TX_42_3148_6552,False,0,
TX_42_3149_3949,False,0,
TX_42_3150_5987,False,0,
TX_42_3151_4510,False,0,
TX_42_3152_4217,False,0,
TX_42_3153_3351,False,0,
TX_42_3154_7155,True,191175,PAYMENT_STATE_DIVERGENCE
TX_42_3155_8216,False,0,
TX_42_3156_3325,False,0,
TX_42_3157_6845,False,0,
TX_42_3158_9852,False,0,
TX_42_3160_3275,False,0,
TX_42_3162_7367,False,0,
TX_42_3164_6114,False,0,
TX_42_3165_5218,False,0,
TX_42_3166_3127,False,0,
TX_42_3167_4611,False,0,
TX_42_3168_4341,False,0,
TX_42_3169_1257,False,0,
TX_42_3170_7206,False,0,
TX_42_3171_9079,False,0,
TX_42_3173_9401,False,0,
TX_42_3175_5607,False,0,
TX_42_3176_2393,False,0,
TX_42_3178_5287,False,0,
TX_42_3179_5321,False,0,
TX_42_3180_6762,False,0,
TX_42_3181_1550,False,0,
TX_42_3182_5595,False,0,
TX_42_3183_1724,False,0,
TX_42_3185_4311,False,0,
TX_42_3186_2065,False,0,
TX_42_3187_2804,False,0,
TX_42_3188_1059,False,0,
TX_42_3189_6336,False,0,
TX_42_3190_8440,False,0,
TX_42_3191_3588,False,0,
TX_42_3192_8381,False,0,
TX_42_3193_7614,False,0,
TX_42_3195_9694,False,0,
TX_42_3197_8537,False,0,
TX_42_3198_5294,False,0,
TX_42_3199_3282,False,0,
TX_42_3200_8863,False,0,
TX_42_3201_3697,False,0,
TX_42_3203_6947,False,0,
TX_42_3204_1006,False,0,
TX_42_3206_5182,False,0,
TX_42_3207_5697,False,0,
TX_42_3208_7560,False,0,
TX_42_3210_2437,False,0,
TX_42_3211_8558,False,0,
TX_42_3212_3127,False,0,
TX_42_3213_4436,False,0,
TX_42_3214_7889,False,0,
TX_42_3215_5557,False,0,
TX_42_3217_9672,False,0,
TX_42_3218_8550,False,0,
TX_42_3219_2890,False,0,
TX_42_3221_5211,False,0,
TX_42_3223_9095,False,0,
TX_42_3225_2875,False,0,
TX_42_3226_7164,False,0,
TX_42_3227_4051,False,0,
TX_42_3228_1780,False,0,
TX_42_3229_5295,False,0,
TX_42_3231_7499,False,0,
TX_42_3232_9395,False,0,
TX_42_3233_1931,False,0,
TX_42_3236_6639,False,0,
TX_42_3237_1220,False,0,
TX_42_3239_7217,False,0,
TX_42_3241_8193,False,0,
TX_42_3242_6195,False,0,
TX_42_3243_5384,False,0,
TX_42_3244_4285,False,0,
TX_42_3245_6197,False,0,
TX_42_3246_9135,False,0,
TX_42_3248_7839,False,0,
TX_42_3249_8821,False,0,
TX_42_3251_5828,False,0,
TX_42_3252_5734,False,0,
TX_42_3253_9772,False,0,
TX_42_3255_8685,False,0,
TX_42_3256_7331,False,0,
TX_42_3258_7419,False,0,
TX_42_3260_5702,False,0,
TX_42_3261_5350,False,0,
TX_42_3262_3436,False,0,
TX_42_3263_2603,False,0,
TX_42_3264_1417,False,0,
TX_42_3265_8795,False,0,
TX_42_3266_5869,False,0,
TX_42_3267_2819,False,0,
TX_42_3269_4285,True,193019,PAYMENT_STATE_DIVERGENCE
TX_42_3270_9454,False,0,
TX_42_3271_1977,False,0,
TX_42_3272_5353,False,0,
TX_42_3273_2082,False,0,
TX_42_3274_9702,False,0,
TX_42_3277_5963,False,0,
TX_42_3278_3994,False,0,
TX_42_3279_4284,False,0,
TX_42_3281_3739,False,0,
TX_42_3283_1270,False,0,
TX_42_3284_2395,False,0,
TX_42_3285_1455,False,0,
TX_42_3286_7835,False,0,
TX_42_3287_7958,False,0,
TX_42_3289_8859,False,0,
TX_42_3290_9861,False,0,
TX_42_3291_2876,False,0,
TX_42_3293_6626,False,0,
TX_42_3294_5920,False,0,
TX_42_3296_7969,False,0,
TX_42_3297_8746,False,0,
TX_42_3298_5204,False,0,
TX_42_3299_3238,False,0,
TX_42_3300_2880,False,0,
TX_42_3301_5174,False,0,
TX_42_3302_6221,False,0,
TX_42_3303_9670,False,0,
TX_42_3304_9565,False,0,
TX_42_3305_1022,False,0,
TX_42_3308_5580,False,0,
TX_42_3309_7351,False,0,
TX_42_3312_8983,False,0,
TX_42_3314_3238,False,0,
TX_42_3315_5281,False,0,
TX_42_3316_8722,False,0,
TX_42_3317_1125,False,0,
TX_42_3318_6000,False,0,
TX_42_3319_3492,False,0,
TX_42_3320_4065,False,0,
TX_42_3321_9439,False,0,
TX_42_3322_2964,False,0,
TX_42_3323_5310,False,0,
TX_42_3324_1034,False,0,
TX_42_3325_2300,True,458323,CHARGEBACK
TX_42_3327_5690,False,0,
TX_42_3328_7894,False,0,
TX_42_3329_1693,False,0,
TX_42_3330_5464,False,0,
TX_42_3331_4666,False,0,
TX_42_3332_4336,False,0,
TX_42_3333_7884,False,0,
TX_42_3334_9983,False,0,
TX_42_3335_8670,False,0,
TX_42_3336_2641,False,0,
TX_42_3337_7567,False,0,
TX_42_3338_1983,False,0,
TX_42_3339_3714,False,0,
TX_42_3340_8160,False,0,
TX_42_3341_1048,False,0,
TX_42_3342_5474,False,0,
TX_42_3343_9816,False,0,
TX_42_3344_7875,False,0,
TX_42_3345_9089,True,195362,PAYMENT_STATE_DIVERGENCE
TX_42_3346_5909,False,0,
TX_42_3347_7222,False,0,
TX_42_3348_5852,True,266896,CHARGEBACK
TX_42_3351_9197,False,0,
TX_42_3352_1617,False,0,
TX_42_3353_6095,False,0,
TX_42_3355_2596,False,0,
TX_42_3356_7473,False,0,
TX_42_3357_8042,False,0,
TX_42_3359_1873,False,0,
TX_42_3360_8947,False,0,
TX_42_3361_3386,False,0,
TX_42_3362_9244,False,0,
TX_42_3363_9065,False,0,
TX_42_3364_3221,False,0,
TX_42_3365_4969,False,0,
TX_42_3366_9904,False,0,
TX_42_3367_9018,False,0,
TX_42_3368_6706,False,0,
TX_42_3369_3947,False,0,
TX_42_3370_7137,False,0,
TX_42_3371_4437,False,0,
TX_42_3374_4819,False,0,
TX_42_3376_4651,False,0,
TX_42_3377_5132,False,0,
TX_42_3378_9533,False,0,
TX_42_3379_8637,False,0,
TX_42_3380_8019,False,0,
TX_42_3381_5001,False,0,
TX_42_3382_4941,False,0,
TX_42_3383_5582,False,0,
TX_42_3384_9228,False,0,
TX_42_3385_4140,False,0,
TX_42_3386_8117,False,0,
TX_42_3388_3617,False,0,
TX_42_3389_9408,False,0,
TX_42_3390_3852,False,0,
TX_42_3391_2125,True,393354,PAYMENT_STATE_DIVERGENCE
TX_42_3395_3045,False,0,
TX_42_3397_8905,False,0,
TX_42_3398_2279,False,0,
TX_42_3399_6588,False,0,
TX_42_3400_1908,False,0,
TX_42_3401_4533,False,0,
TX_42_3402_3377,False,0,
TX_42_3403_2714,False,0,
TX_42_3404_4030,False,0,
TX_42_3405_7481,False,0,
TX_42_3406_6207,False,0,
TX_42_3407_5791,False,0,
TX_42_3409_9306,False,0,
TX_42_3410_1700,False,0,
TX_42_3411_4146,False,0,
TX_42_3412_5102,False,0,
TX_42_3413_7828,False,0,
TX_42_3414_9927,False,0,
TX_42_3415_1329,False,0,
TX_42_3417_8442,False,0,
TX_42_3418_7677,False,0,
TX_42_3419_9156,False,0,
TX_42_3421_3064,False,0,
TX_42_3422_9522,False,0,
TX_42_3425_2247,False,0,
TX_42_3426_2180,False,0,
TX_42_3428_8788,False,0,
TX_42_3429_4428,False,0,
TX_42_3430_2778,False,0,
TX_42_3431_5766,False,0,
TX_42_3432_2023,True,446512,REFUND_ERROR
TX_42_3434_4998,False,0,
TX_42_3435_3943,False,0,
TX_42_3436_8203,False,0,
TX_42_3437_1580,False,0,
TX_42_3438_4499,False,0,
TX_42_3439_1046,False,0,
TX_42_3441_2094,False,0,
TX_42_3442_7612,False,0,
TX_42_3444_6341,False,0,
TX_42_3445_2951,False,0,
TX_42_3446_7742,False,0,
TX_42_3447_7359,False,0,
TX_42_3448_6121,False,0,
TX_42_3449_9025,False,0,
TX_42_3450_2202,False,0,
TX_42_3451_4092,False,0,
TX_42_3452_5481,False,0,
TX_42_3453_2321,False,0,
TX_42_3455_9789,False,0,
TX_42_3456_9647,False,0,
TX_42_3458_8179,False,0,
TX_42_3459_6789,False,0,
TX_42_3460_6420,False,0,
TX_42_3461_6014,False,0,
TX_42_3462_4889,False,0,
TX_42_3463_7243,False,0,
TX_42_3464_7288,False,0,
TX_42_3465_5672,False,0,
TX_42_3466_5767,False,0,
TX_42_3468_7789,False,0,
TX_42_3469_7256,False,0,
TX_42_3470_4482,False,0,
TX_42_3471_7222,False,0,
TX_42_3472_5484,False,0,
TX_42_3473_2068,False,0,
TX_42_3475_7369,False,0,
TX_42_3477_6558,False,0,
TX_42_3478_9271,False,0,
TX_42_3480_9964,False,0,
TX_42_3481_2419,False,0,
TX_42_3482_4354,False,0,
TX_42_3485_7470,False,0,
TX_42_3487_5845,False,0,
TX_42_3488_2733,False,0,
TX_42_3489_2206,False,0,
TX_42_3490_2703,False,0,
TX_42_3492_6654,False,0,
TX_42_3493_4264,False,0,
TX_42_3494_2824,False,0,
TX_42_3495_9691,False,0,
TX_42_3496_4870,False,0,
TX_42_3497_6657,False,0,
TX_42_3498_1158,False,0,
TX_42_3499_2214,False,0,
TX_42_3500_7484,False,0,
TX_42_3501_4765,False,0,
TX_42_3504_4176,False,0,
TX_42_3505_7744,False,0,
TX_42_3506_5356,False,0,
TX_42_3507_8191,False,0,
TX_42_3508_1246,False,0,
TX_42_3509_6934,False,0,
TX_42_3510_9120,False,0,
TX_42_3511_7847,False,0,
TX_42_3512_2671,False,0,
TX_42_3514_5125,False,0,
TX_42_3519_7856,False,0,
TX_42_3520_8352,True,522839,CHARGEBACK
TX_42_3521_3569,False,0,
TX_42_3522_9760,False,0,
TX_42_3523_1952,False,0,
TX_42_3524_1602,False,0,
TX_42_3525_7131,False,0,
TX_42_3526_4384,False,0,
TX_42_3528_3249,False,0,
TX_42_3529_6328,False,0,
TX_42_3530_3871,False,0,
TX_42_3531_3198,False,0,
TX_42_3533_7620,False,0,
TX_42_3534_5174,False,0,
TX_42_3536_9438,False,0,
TX_42_3537_9973,False,0,
TX_42_3539_2613,False,0,
TX_42_3541_8914,False,0,
TX_42_3543_4160,False,0,
