event_id,transaction_id,order_id,merchant_id,event_type,timestamp,status,amount_paise,gateway,payment_method,metadata
EV_d95f651e,TX_42_2215_7553,ORD_TX_42_2215_7553,MERCH_66886_7,SETTLEMENT_CREATED,2023-10-04 02:00:14.165561,PENDING,308542.0,G2,CARD,{}
EV_6a3838c8,TX_42_2215_7553,ORD_TX_42_2215_7553,MERCH_66886_7,SETTLEMENT_COMPLETED,2023-10-04 04:34:24.793892,SUCCESS,308542.0,G2,CARD,{}
EV_787385ab,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,ORDER_CREATED,2023-07-18 13:07:00.000000,SUCCESS,134402.0,G2,CARD,{}
EV_b1a54edc,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,PAYMENT_ATTEMPTED,2023-07-18 13:07:01.643337,PENDING,134402.0,G2,CARD,{}
EV_9067566c,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,AUTHORIZATION_SUCCESS,2023-07-18 13:07:04.155568,SUCCESS,134402.0,G2,CARD,{}
EV_61f0221a,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,CAPTURE_SUCCESS,2023-07-18 13:07:05.144023,SUCCESS,134402.0,G2,CARD,{}
EV_bbef4ada,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,WEBHOOK_RECEIVED,2023-07-18 13:07:08.013479,SUCCESS,,G2,CARD,{}
EV_35ceb6b7,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,SETTLEMENT_CREATED,2023-07-21 07:29:03.353981,PENDING,134402.0,G2,CARD,{}
EV_846fdb6c,TX_42_2216_6350,ORD_TX_42_2216_6350,MERCH_69150_6,SETTLEMENT_COMPLETED,2023-07-21 09:39:49.649555,SUCCESS,134402.0,G2,CARD,{}
EV_5ca28f8f,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,ORDER_CREATED,2023-07-06 03:51:00.000000,SUCCESS,79108.0,G3,UPI,{}
EV_bb0defae,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,PAYMENT_ATTEMPTED,2023-07-06 03:51:02.661419,PENDING,79108.0,G3,UPI,{}
EV_40544873,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,AUTHORIZATION_SUCCESS,2023-07-06 03:51:04.011129,SUCCESS,79108.0,G3,UPI,{}
EV_30f4e946,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,CAPTURE_SUCCESS,2023-07-06 03:51:04.257013,SUCCESS,79108.0,G3,UPI,{}
EV_e6bf0c81,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,WEBHOOK_RECEIVED,2023-07-06 03:51:05.604753,SUCCESS,,G3,UPI,{}
EV_47d8a8fc,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,SETTLEMENT_CREATED,2023-07-07 05:41:25.667665,PENDING,79108.0,G3,UPI,{}
EV_e37edfd2,TX_42_2217_2893,ORD_TX_42_2217_2893,MERCH_22666_20,SETTLEMENT_COMPLETED,2023-07-07 07:59:11.971176,SUCCESS,79108.0,G3,UPI,{}
EV_7eb99209,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,ORDER_CREATED,2023-01-29 03:21:00.000000,SUCCESS,243165.0,G1,UPI,{}
EV_0e960c7f,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,PAYMENT_ATTEMPTED,2023-01-29 03:21:02.455978,PENDING,243165.0,G1,UPI,{}
EV_db94ec27,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,AUTHORIZATION_SUCCESS,2023-01-29 03:21:04.084357,SUCCESS,243165.0,G1,UPI,{}
EV_0224c9f9,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,CAPTURE_SUCCESS,2023-01-29 03:21:04.421533,SUCCESS,243165.0,G1,UPI,{}
EV_3207bd0b,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,WEBHOOK_RECEIVED,2023-01-29 03:21:07.309396,SUCCESS,,G1,UPI,{}
EV_6cbf73f9,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,SETTLEMENT_CREATED,2023-01-30 06:04:43.178924,PENDING,243165.0,G1,UPI,{}
EV_712d2602,TX_42_2219_6152,ORD_TX_42_2219_6152,MERCH_92018_55,SETTLEMENT_COMPLETED,2023-01-30 08:43:43.713221,SUCCESS,243165.0,G1,UPI,{}
EV_bd4d4e69,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,ORDER_CREATED,2023-09-22 06:45:00.000000,SUCCESS,199933.0,G1,UPI,{}
EV_4d4a35ef,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,PAYMENT_ATTEMPTED,2023-09-22 06:45:02.484584,PENDING,199933.0,G1,UPI,{}
EV_58adc5cf,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,AUTHORIZATION_SUCCESS,2023-09-22 06:45:05.414872,SUCCESS,199933.0,G1,UPI,{}
EV_1a2365b5,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,CAPTURE_SUCCESS,2023-09-22 06:45:05.635341,SUCCESS,199933.0,G1,UPI,{}
EV_580c8502,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,WEBHOOK_RECEIVED,2023-09-22 06:45:06.797117,SUCCESS,,G1,UPI,{}
EV_f69fc656,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,SETTLEMENT_CREATED,2023-09-24 00:02:35.783344,PENDING,199933.0,G1,UPI,{}
EV_3b029801,TX_42_2220_3827,ORD_TX_42_2220_3827,MERCH_83744_63,SETTLEMENT_COMPLETED,2023-09-24 01:48:34.172900,SUCCESS,199933.0,G1,UPI,{}
EV_0a22b798,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,ORDER_CREATED,2023-04-06 22:33:00.000000,SUCCESS,150651.0,G3,CARD,{}
EV_213cdf57,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,PAYMENT_ATTEMPTED,2023-04-06 22:33:01.090248,PENDING,150651.0,G3,CARD,{}
EV_36f3e5cd,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,AUTHORIZATION_FAILED,2023-04-06 22:33:06.340664,TIMEOUT,150651.0,G3,CARD,{}
EV_6277f6cf,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,PAYMENT_RETRIED,2023-04-06 22:34:09.227960,PENDING,150651.0,G3,CARD,{}
EV_d1bae365,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,AUTHORIZATION_SUCCESS,2023-04-06 22:34:12.237261,SUCCESS,150651.0,G3,CARD,{}
EV_a14d2f10,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,CAPTURE_SUCCESS,2023-04-06 22:34:12.660126,SUCCESS,150651.0,G3,CARD,{}
EV_4fb687c9,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,WEBHOOK_RECEIVED,2023-04-06 22:34:13.489298,SUCCESS,,G3,CARD,{}
EV_7eecee1b,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,SETTLEMENT_CREATED,2023-04-09 21:23:27.579314,PENDING,150651.0,G3,CARD,{}
EV_a75442a4,TX_42_2221_2832,ORD_TX_42_2221_2832,MERCH_10854_39,SETTLEMENT_COMPLETED,2023-04-09 23:25:54.388273,SUCCESS,150651.0,G3,CARD,{}
EV_fcb6886b,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,ORDER_CREATED,2023-09-27 22:36:00.000000,SUCCESS,134339.0,G1,WALLET,{}
EV_5e4e5863,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,PAYMENT_ATTEMPTED,2023-09-27 22:36:02.315375,PENDING,134339.0,G1,WALLET,{}
EV_0e0a45fa,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,AUTHORIZATION_SUCCESS,2023-09-27 22:36:04.945295,SUCCESS,134339.0,G1,WALLET,{}
EV_9baadf6a,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,CAPTURE_SUCCESS,2023-09-27 22:36:05.691975,SUCCESS,134339.0,G1,WALLET,{}
EV_274c0d11,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,WEBHOOK_RECEIVED,2023-09-27 22:36:06.707495,SUCCESS,,G1,WALLET,{}
EV_e92f0d38,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,SETTLEMENT_CREATED,2023-09-28 23:16:39.574625,PENDING,134339.0,G1,WALLET,{}
EV_2726a154,TX_42_2222_9031,ORD_TX_42_2222_9031,MERCH_83969_9,SETTLEMENT_COMPLETED,2023-09-29 00:39:23.672734,SUCCESS,134339.0,G1,WALLET,{}
EV_762fe5d8,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,ORDER_CREATED,2023-05-22 01:36:00.000000,SUCCESS,202239.0,G1,UPI,{}
EV_d2e11842,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,PAYMENT_ATTEMPTED,2023-05-22 01:36:01.737645,PENDING,202239.0,G1,UPI,{}
EV_8cd0b05a,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,AUTHORIZATION_SUCCESS,2023-05-22 01:36:03.877958,SUCCESS,202239.0,G1,UPI,{}
EV_16fb7eb3,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,CAPTURE_SUCCESS,2023-05-22 01:36:04.744354,SUCCESS,202239.0,G1,UPI,{}
EV_b6ddc1d1,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,WEBHOOK_RECEIVED,2023-05-22 01:36:06.356735,SUCCESS,,G1,UPI,{}
EV_a4345d30,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,SETTLEMENT_CREATED,2023-05-23 06:55:30.289379,PENDING,202239.0,G1,UPI,{}
EV_bf1b2dd6,TX_42_2224_4468,ORD_TX_42_2224_4468,MERCH_80316_73,SETTLEMENT_COMPLETED,2023-05-23 09:33:32.371358,SUCCESS,202239.0,G1,UPI,{}
EV_41130b67,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,ORDER_CREATED,2023-05-02 23:06:00.000000,SUCCESS,230354.0,G1,NETBANKING,{}
EV_b4a08676,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,PAYMENT_ATTEMPTED,2023-05-02 23:06:01.712695,PENDING,230354.0,G1,NETBANKING,{}
EV_4c58c6b3,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,AUTHORIZATION_SUCCESS,2023-05-02 23:06:04.655489,SUCCESS,230354.0,G1,NETBANKING,{}
EV_0ede4589,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,CAPTURE_SUCCESS,2023-05-02 23:06:05.219621,SUCCESS,230354.0,G1,NETBANKING,{}
EV_8a927d8a,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,WEBHOOK_RECEIVED,2023-05-02 23:06:07.275439,SUCCESS,,G1,NETBANKING,{}
EV_047f2ec8,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,SETTLEMENT_CREATED,2023-05-04 13:44:05.554977,PENDING,230354.0,G1,NETBANKING,{}
EV_25239d0f,TX_42_2225_9450,ORD_TX_42_2225_9450,MERCH_45222_22,SETTLEMENT_COMPLETED,2023-05-04 17:41:14.232155,SUCCESS,230354.0,G1,NETBANKING,{}
EV_ec645730,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,ORDER_CREATED,2023-01-08 20:57:00.000000,SUCCESS,403342.0,G1,UPI,{}
EV_12201253,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,PAYMENT_ATTEMPTED,2023-01-08 20:57:01.244201,PENDING,403342.0,G1,UPI,{}
EV_407622e5,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,AUTHORIZATION_FAILED,2023-01-08 20:57:10.803973,INSUFFICIENT_FUNDS,403342.0,G1,UPI,{}
EV_e1a44915,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,PAYMENT_RETRIED,2023-01-08 20:57:55.133156,PENDING,403342.0,G1,UPI,{}
EV_c803e9b9,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,AUTHORIZATION_SUCCESS,2023-01-08 20:57:57.846107,SUCCESS,403342.0,G1,UPI,{}
EV_eab7eefa,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,CAPTURE_SUCCESS,2023-01-08 20:57:58.379188,SUCCESS,403342.0,G1,UPI,{}
EV_06c4732e,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,WEBHOOK_RECEIVED,2023-01-08 20:58:00.935884,SUCCESS,,G1,UPI,{}
EV_14f2477e,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,SETTLEMENT_CREATED,2023-01-10 10:27:45.362238,PENDING,403342.0,G1,UPI,{}
EV_35d0e7c1,TX_42_2226_8911,ORD_TX_42_2226_8911,MERCH_83523_81,SETTLEMENT_COMPLETED,2023-01-10 12:50:56.004093,SUCCESS,403342.0,G1,UPI,{}
EV_0c856071,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,ORDER_CREATED,2023-10-01 10:41:00.000000,SUCCESS,349616.0,G1,UPI,{}
EV_127a9c29,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,PAYMENT_ATTEMPTED,2023-10-01 10:41:01.086543,PENDING,349616.0,G1,UPI,{}
EV_172eb2c8,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,AUTHORIZATION_SUCCESS,2023-10-01 10:41:04.576423,SUCCESS,349616.0,G1,UPI,{}
EV_0cb3c5d6,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,CAPTURE_SUCCESS,2023-10-01 10:41:04.730446,SUCCESS,349616.0,G1,UPI,{}
EV_46b4438e,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,WEBHOOK_RECEIVED,2023-10-01 10:41:05.386056,SUCCESS,,G1,UPI,{}
EV_c5662214,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,SETTLEMENT_CREATED,2023-10-03 12:36:39.643053,PENDING,349616.0,G1,UPI,{}
EV_ca0449ae,TX_42_2227_7017,ORD_TX_42_2227_7017,MERCH_83523_81,SETTLEMENT_COMPLETED,2023-10-03 13:48:58.090595,SUCCESS,349616.0,G1,UPI,{}
EV_fcb1f206,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,ORDER_CREATED,2023-10-27 08:34:00.000000,SUCCESS,99791.0,G1,UPI,{}
EV_e66ca372,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,PAYMENT_ATTEMPTED,2023-10-27 08:34:02.941561,PENDING,99791.0,G1,UPI,{}
EV_afee51bf,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,AUTHORIZATION_SUCCESS,2023-10-27 08:34:04.561614,SUCCESS,99791.0,G1,UPI,{}
EV_6b3913a4,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,CAPTURE_SUCCESS,2023-10-27 08:34:05.015595,SUCCESS,99791.0,G1,UPI,{}
EV_03726ec4,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,WEBHOOK_RECEIVED,2023-10-27 08:34:06.079171,SUCCESS,,G1,UPI,{}
EV_cbe782e0,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,SETTLEMENT_CREATED,2023-10-28 12:37:37.719624,PENDING,99791.0,G1,UPI,{}
EV_ed943e39,TX_42_2228_1442,ORD_TX_42_2228_1442,MERCH_32662_21,SETTLEMENT_COMPLETED,2023-10-28 14:57:29.887519,SUCCESS,99791.0,G1,UPI,{}
EV_97e6fdc6,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,ORDER_CREATED,2023-05-02 22:37:00.000000,SUCCESS,94936.0,G4,WALLET,{}
EV_8ac309e9,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,PAYMENT_ATTEMPTED,2023-05-02 22:37:02.639619,PENDING,94936.0,G4,WALLET,{}
EV_45c1e0e7,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,AUTHORIZATION_SUCCESS,2023-05-02 22:37:06.408641,SUCCESS,94936.0,G4,WALLET,{}
EV_f9d56fb1,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,CAPTURE_SUCCESS,2023-05-02 22:37:07.274659,SUCCESS,94936.0,G4,WALLET,{}
EV_24fefb0a,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,WEBHOOK_RECEIVED,2023-05-02 22:37:08.099942,SUCCESS,,G4,WALLET,{}
EV_843a3a4c,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,SETTLEMENT_CREATED,2023-05-05 00:53:38.317166,PENDING,94936.0,G4,WALLET,{}
EV_25ecbcc5,TX_42_2229_5829,ORD_TX_42_2229_5829,MERCH_92798_16,SETTLEMENT_COMPLETED,2023-05-05 02:54:07.152995,SUCCESS,94936.0,G4,WALLET,{}
EV_2bc0bb2e,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,ORDER_CREATED,2023-04-22 01:19:00.000000,SUCCESS,588253.0,G2,CARD,{}
EV_6df85692,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,PAYMENT_ATTEMPTED,2023-04-22 01:19:00.898673,PENDING,588253.0,G2,CARD,{}
EV_768da51e,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,AUTHORIZATION_FAILED,2023-04-22 01:19:07.114647,BANK_DECLINED,588253.0,G2,CARD,{}
EV_365fae76,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,PAYMENT_RETRIED,2023-04-22 01:23:37.396980,PENDING,588253.0,G2,CARD,{}
EV_a40395e8,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,AUTHORIZATION_SUCCESS,2023-04-22 01:23:41.372428,SUCCESS,588253.0,G2,CARD,{}
EV_f847f4e8,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,CAPTURE_SUCCESS,2023-04-22 01:23:41.835677,SUCCESS,588253.0,G2,CARD,{}
EV_f99d4f4c,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,WEBHOOK_RECEIVED,2023-04-22 01:23:43.836201,SUCCESS,,G2,CARD,{}
EV_222a8723,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,SETTLEMENT_CREATED,2023-04-23 09:25:59.448579,PENDING,588253.0,G2,CARD,{}
EV_dd96270e,TX_42_2230_7024,ORD_TX_42_2230_7024,MERCH_89909_60,SETTLEMENT_COMPLETED,2023-04-23 10:34:36.268486,SUCCESS,588253.0,G2,CARD,{}
EV_5719c8f2,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,ORDER_CREATED,2023-06-12 17:01:00.000000,SUCCESS,73314.0,G1,UPI,{}
EV_707f4a83,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,PAYMENT_ATTEMPTED,2023-06-12 17:01:01.966593,PENDING,73314.0,G1,UPI,{}
EV_3e4f40d3,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,AUTHORIZATION_FAILED,2023-06-12 17:01:03.780933,TIMEOUT,73314.0,G1,UPI,{}
EV_a285df84,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,PAYMENT_RETRIED,2023-06-12 17:05:59.755763,PENDING,73314.0,G1,UPI,{}
EV_bbb54757,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,AUTHORIZATION_SUCCESS,2023-06-12 17:06:01.384616,SUCCESS,73314.0,G1,UPI,{}
EV_d4284930,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,CAPTURE_SUCCESS,2023-06-12 17:06:02.241265,SUCCESS,73314.0,G1,UPI,{}
EV_6d883cab,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,WEBHOOK_RECEIVED,2023-06-12 17:06:12.731898,SUCCESS,,G1,UPI,{}
EV_b6874c97,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,SETTLEMENT_CREATED,2023-06-13 23:26:29.550070,PENDING,73314.0,G1,UPI,{}
EV_7997d06b,TX_42_2231_5288,ORD_TX_42_2231_5288,MERCH_54131_2,SETTLEMENT_COMPLETED,2023-06-14 01:44:35.597515,SUCCESS,73314.0,G1,UPI,{}
EV_48508b2d,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,ORDER_CREATED,2023-10-26 11:25:00.000000,SUCCESS,292857.0,G3,CARD,{}
EV_955f3f8a,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,PAYMENT_ATTEMPTED,2023-10-26 11:25:02.256365,PENDING,292857.0,G3,CARD,{}
EV_f19df134,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,AUTHORIZATION_SUCCESS,2023-10-26 11:25:05.092065,SUCCESS,292857.0,G3,CARD,{}
EV_1dd1d000,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,CAPTURE_SUCCESS,2023-10-26 11:25:05.612444,SUCCESS,292857.0,G3,CARD,{}
EV_e1e77331,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,WEBHOOK_RECEIVED,2023-10-26 11:25:07.127848,SUCCESS,,G3,CARD,{}
EV_776b1fc5,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,SETTLEMENT_CREATED,2023-10-28 06:56:18.654819,PENDING,292857.0,G3,CARD,{}
EV_4a535c11,TX_42_2232_8413,ORD_TX_42_2232_8413,MERCH_12693_30,SETTLEMENT_COMPLETED,2023-10-28 08:22:51.593411,SUCCESS,292857.0,G3,CARD,{}
EV_bca4efeb,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,ORDER_CREATED,2023-06-04 14:52:00.000000,SUCCESS,395149.0,G1,UPI,{}
EV_bd2ca850,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,PAYMENT_ATTEMPTED,2023-06-04 14:52:01.157316,PENDING,395149.0,G1,UPI,{}
EV_a84bbb26,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,AUTHORIZATION_SUCCESS,2023-06-04 14:52:02.680944,SUCCESS,395149.0,G1,UPI,{}
EV_630ea974,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,CAPTURE_SUCCESS,2023-06-04 14:52:03.501536,SUCCESS,395149.0,G1,UPI,{}
EV_3c6a3870,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,WEBHOOK_RECEIVED,2023-06-04 14:52:05.899308,SUCCESS,,G1,UPI,{}
EV_888910bd,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,SETTLEMENT_CREATED,2023-06-06 22:55:20.083003,PENDING,395149.0,G1,UPI,{}
EV_d7179dea,TX_42_2233_2648,ORD_TX_42_2233_2648,MERCH_52941_31,SETTLEMENT_COMPLETED,2023-06-07 01:45:00.645295,SUCCESS,395149.0,G1,UPI,{}
EV_a8baee5a,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,ORDER_CREATED,2023-08-18 10:30:00.000000,SUCCESS,88790.0,G1,UPI,{}
EV_03109500,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,PAYMENT_ATTEMPTED,2023-08-18 10:30:02.590146,PENDING,88790.0,G1,UPI,{}
EV_88a9aeba,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,AUTHORIZATION_SUCCESS,2023-08-18 10:30:05.295253,SUCCESS,88790.0,G1,UPI,{}
EV_4fa52f44,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,CAPTURE_SUCCESS,2023-08-18 10:30:05.680669,SUCCESS,88790.0,G1,UPI,{}
EV_50535270,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,WEBHOOK_RECEIVED,2023-08-18 10:30:08.615199,SUCCESS,,G1,UPI,{}
EV_60ad40c1,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,SETTLEMENT_CREATED,2023-08-20 06:56:23.085569,PENDING,88790.0,G1,UPI,{}
EV_6977bf6b,TX_42_2235_4574,ORD_TX_42_2235_4574,MERCH_44698_43,SETTLEMENT_COMPLETED,2023-08-20 10:34:27.534729,SUCCESS,88790.0,G1,UPI,{}
EV_35469004,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,ORDER_CREATED,2023-03-19 18:59:00.000000,SUCCESS,209289.0,G3,UPI,{}
EV_9c029ed0,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,PAYMENT_ATTEMPTED,2023-03-19 18:59:01.938829,PENDING,209289.0,G3,UPI,{}
EV_96c88b51,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,AUTHORIZATION_SUCCESS,2023-03-19 18:59:06.266469,SUCCESS,209289.0,G3,UPI,{}
EV_ac64c5bd,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,CAPTURE_SUCCESS,2023-03-19 18:59:06.405527,SUCCESS,209289.0,G3,UPI,{}
EV_3faece12,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,WEBHOOK_RECEIVED,2023-03-19 18:59:08.957725,SUCCESS,,G3,UPI,{}
EV_93613bca,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,SETTLEMENT_CREATED,2023-03-20 21:42:35.200503,PENDING,209289.0,G3,UPI,{}
EV_ec360fca,TX_42_2236_8076,ORD_TX_42_2236_8076,MERCH_92018_55,SETTLEMENT_COMPLETED,2023-03-20 23:57:31.034156,SUCCESS,209289.0,G3,UPI,{}
EV_b731d6e6,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,ORDER_CREATED,2023-12-03 07:31:00.000000,SUCCESS,395899.0,G1,NETBANKING,{}
EV_d141b1cf,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,PAYMENT_ATTEMPTED,2023-12-03 07:31:01.770885,PENDING,395899.0,G1,NETBANKING,{}
EV_96523464,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,AUTHORIZATION_SUCCESS,2023-12-03 07:31:03.743099,SUCCESS,395899.0,G1,NETBANKING,{}
EV_6d38c261,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,CAPTURE_SUCCESS,2023-12-03 07:31:04.373424,SUCCESS,395899.0,G1,NETBANKING,{}
EV_b335f4cb,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,WEBHOOK_RECEIVED,2023-12-03 07:31:05.874918,SUCCESS,,G1,NETBANKING,{}
EV_75bb911c,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,SETTLEMENT_CREATED,2023-12-05 01:37:11.004743,PENDING,395899.0,G1,NETBANKING,{}
EV_bd06c649,TX_42_2237_3881,ORD_TX_42_2237_3881,MERCH_47157_42,SETTLEMENT_COMPLETED,2023-12-05 04:33:57.819546,SUCCESS,395899.0,G1,NETBANKING,{}
